trade_id,asset,setup,entry_date,entry_price,exit_date,exit_price,exit_reason,return_pct,holding_period,max_gain_pct,is_winner
1,AAPL,gap_up_hold,2024-05-03,181.9092,2024-08-05,201.6455,trailing_stop,0.10849533723418059,63,0.30411216145197706,True
2,ABBV,gap_up_hold,2024-03-15,167.2738,2024-05-28,154.955,trailing_stop,-0.07364452771444174,50,0.08982996739477445,False
3,ABBV,gap_up_hold,2024-05-31,153.0742,2024-11-12,171.997415,trailing_stop,0.12362119155285467,114,0.35437585171113106,True
4,ABT,gap_up_hold,2024-03-18,108.6739,2024-05-20,100.2559,technical_breakdown,-0.07746110151563534,44,0.05287470128522109,False
5,ACN,gap_up_hold,2024-03-22,326.3389,2024-04-12,306.1825,technical_breakdown,-0.061765238529639,14,0.0632505043070255,False
6,ACN,gap_up_hold,2024-05-31,274.0401,2024-06-03,273.5256,technical_breakdown,-0.0018774624589612543,1,0.04918951642478597,False
7,ACN,gap_up_hold,2024-06-20,297.2125,2024-06-21,299.9501,technical_breakdown,0.009210918114143984,1,0.04420238045169711,True
8,ACN,gap_up_hold,2024-06-28,294.5429,2024-07-01,293.708,technical_breakdown,-0.002834561620734921,1,0.0333299495591306,False
9,ACN,gap_up_hold,2024-12-19,364.335,2025-03-07,338.5975,trailing_stop,-0.070642403282693,51,0.09336187849094935,False
10,ADBE,gap_up_hold,2024-06-14,525.31,2024-06-17,518.74,technical_breakdown,-0.012506900687213163,1,0.001199291846719186,False
11,ADI,gap_up_hold,2024-04-24,190.9258,2024-08-02,207.51899999999998,trailing_stop,0.08690915528440879,69,0.278716653275775,True
12,ADI,gap_up_hold,2024-09-19,228.6904,2024-11-15,202.1429,technical_breakdown,-0.11608489031459135,41,0.03646676904671109,False
13,ADI,gap_up_hold,2024-11-25,219.0216,2024-12-18,204.3888,technical_breakdown,-0.06680984889161623,16,0.06633318357641449,False
14,AMD,gap_up_hold,2024-07-31,144.48,2024-08-01,132.54,technical_breakdown,-0.08264119601328901,1,0.01944905869324476,False
15,AMZN,gap_up_hold,2024-05-01,179.0,2024-07-25,177.05599999999998,trailing_stop,-0.010860335195530868,58,0.12402234636871512,False
16,AMZN,gap_up_hold,2024-11-01,197.93,2025-02-25,208.032,trailing_stop,0.05103824584449046,76,0.22528166523518411,True
17,AON,gap_up_hold,2024-07-26,319.1093,2025-04-25,351.0245,trailing_stop,0.10001338099516355,187,0.2941333894060749,True
18,APD,gap_up_hold,2024-06-25,257.0317,2024-07-01,239.7288,technical_breakdown,-0.0673181556983049,4,0.03495016373466764,False
19,APD,gap_up_hold,2024-08-01,278.624,2024-12-19,292.767112,trailing_stop,0.05076056621109437,98,0.209515332491099,True
20,AVGO,gap_up_hold,2024-03-15,120.8392,2024-03-18,181.2588,profit_target,0.5,1,9.450913279796623,True
21,AVGO,gap_up_hold,2024-05-31,130.4746,2024-06-03,195.7119,profit_target,0.5,1,9.369834435208078,True
22,AVGO,gap_up_hold,2024-06-13,164.8908,2024-06-14,247.33620000000002,profit_target,0.5,1,9.596346187901325,True
23,AVGO,gap_up_hold,2024-06-17,179.6102,2024-06-18,269.4153,profit_target,0.5,1,9.309102712429473,True
24,AVGO,gap_up_hold,2024-06-21,162.8912,2024-06-24,244.33679999999998,profit_target,0.5,1,9.19699038376536,True
25,AVGO,gap_up_hold,2024-07-18,158.1638,2024-08-02,140.53050000000002,trailing_stop,-0.11148758439035977,11,0.04530872424663546,False
26,AVGO,gap_up_hold,2024-12-13,222.2014,2024-12-18,221.6544,trailing_stop,-0.0024617306641632197,3,0.13356621515435996,False
27,BAC,gap_up_hold,2024-04-16,33.2849,2024-08-02,37.773999999999994,trailing_stop,0.13486896460557163,75,0.3351399583594963,True
28,BAC,gap_up_hold,2024-11-06,44.1403,2025-03-07,40.867999999999995,trailing_stop,-0.07413406796057131,81,0.08925403769344564,False
29,BKNG,gap_up_hold,2024-05-03,3528.9445,2024-07-25,3647.0015999999996,trailing_stop,0.033453940689631034,56,0.17437947805639897,True
30,BKNG,gap_up_hold,2024-10-31,4634.3641,2025-01-13,4696.7712,trailing_stop,0.013466162488182665,48,0.15166609373657103,True
31,BLK,gap_up_hold,2024-04-04,762.8521,2025-03-13,887.1875,technical_breakdown,0.16298755682785693,235,0.4212715675817109,True
32,BMY,gap_up_hold,2024-03-15,48.0074,2024-03-18,47.3195,technical_breakdown,-0.014329040939521809,1,0.09774743060444857,False
33,BMY,gap_up_hold,2024-04-25,41.4785,2024-04-26,41.6176,technical_breakdown,0.0033535446074473008,1,0.09381968971876997,True
34,BMY,gap_up_hold,2024-05-31,38.1286,2024-06-03,38.7596,technical_breakdown,0.01654925698819265,1,0.1117638727884056,True
35,BMY,gap_up_hold,2024-06-21,38.9081,2024-06-24,39.1865,technical_breakdown,0.007155322413584964,1,0.08846229962398588,True
36,BMY,gap_up_hold,2024-07-26,47.5223,2025-04-07,53.8305,trailing_stop,0.13274189170136963,174,0.33263751964867017,True
37,CAT,gap_up_hold,2024-11-06,410.6787,2025-01-10,355.72499999999997,trailing_stop,-0.1338119069725312,43,0.019044815326433984,False
38,CB,gap_up_hold,2024-05-16,258.8506,2025-01-08,265.80224,trailing_stop,0.02685580021834988,162,0.1668815911572159,True
39,CI,gap_up_hold,2024-05-02,333.5014,2024-10-21,326.32599999999996,trailing_stop,-0.02151535195954213,118,0.11191437277324767,False
40,CI,gap_up_hold,2024-10-31,307.1936,2024-11-01,308.833,technical_breakdown,0.005336699722910954,1,0.037619273318194146,True
41,CI,gap_up_hold,2024-12-18,276.7462,2024-12-19,269.2888,technical_breakdown,-0.02694671146342753,1,0.02865007721876589,False
42,CL,gap_up_hold,2024-06-28,93.8288,2024-10-25,96.184,trailing_stop,0.02510103507665029,83,0.16488753985982973,True
43,CMCSA,gap_up_hold,2024-03-15,40.2778,2024-04-02,39.6657,technical_breakdown,-0.015196957132713296,11,0.0822338856640632,False
44,CMCSA,gap_up_hold,2024-06-21,36.5065,2024-06-24,36.5065,technical_breakdown,0.0,1,0.06268746661553415,False
45,CMCSA,gap_up_hold,2024-09-20,38.3629,2024-12-09,39.872800000000005,trailing_stop,0.039358338394646974,55,0.18108902090300782,True
46,CMCSA,gap_up_hold,2024-12-20,36.8296,2024-12-23,36.5984,technical_breakdown,-0.006277559354432305,1,0.037480722027934066,False
47,CME,gap_up_hold,2024-03-15,204.9864,2024-06-03,190.1425,technical_breakdown,-0.07241407234821429,54,0.07202233904298039,False
48,CME,gap_up_hold,2024-06-21,184.3481,2024-06-24,184.9169,technical_breakdown,0.0030854671135749356,1,0.07096303135209969,True
49,CME,gap_up_hold,2024-06-28,186.3577,2024-07-01,185.315,technical_breakdown,-0.005595153835875832,1,0.061560643858558084,False
50,CME,gap_up_hold,2024-09-11,208.2924,2025-09-15,257.6526,max_hold,0.23697552095035634,252,0.3960662991064485,True
51,CRM,gap_up_hold,2024-08-29,254.6238,2024-08-30,250.5519,technical_breakdown,-0.015991827943813597,1,0.01769748153943196,False
52,CRM,gap_up_hold,2024-12-04,365.032,2025-02-21,312.0775,trailing_stop,-0.1450681036183129,52,0.005802231037278949,False
53,CSCO,gap_up_hold,2024-03-15,46.5391,2024-03-18,46.8625,technical_breakdown,0.006948995575763117,1,0.06705974116388158,True
