trade_id,asset,setup,entry_date,entry_price,stop_loss,take_profit,exit_date,exit_price,exit_reason,return_pct,holding_period,is_winner
1,AAPL,pullback_ma50,2024-02-08,186.5725,180.6973857142857,204.19784285714286,2024-02-20,180.6973857142857,stop_loss,-0.03148971196566641,7,False
2,AAPL,pullback_ma50,2024-02-09,187.3353,181.6884107142857,204.27596785714286,2024-02-15,181.6884107142857,stop_loss,-0.030143220662172454,4,False
3,AAPL,pullback_ma50,2024-02-12,185.6489,180.19263928571428,202.01768214285715,2024-02-20,180.19263928571428,stop_loss,-0.02939021300037714,5,False
4,AAPL,pullback_ma50,2024-02-13,183.5559,178.13328214285715,199.8237535714286,2024-03-01,178.13328214285715,stop_loss,-0.029542051533853475,12,False
5,AAPL,pullback_ma50,2024-02-14,182.673,177.30206785714284,198.78579642857144,2024-03-04,177.30206785714284,stop_loss,-0.029401893782097788,12,False
6,AAPL,pullback_ma50,2024-02-15,182.3853,176.98008214285713,198.6009535714286,2024-03-04,176.98008214285713,stop_loss,-0.029636258279273964,11,False
7,AAPL,pullback_ma50,2024-02-22,182.8912,177.64229285714285,198.63792142857145,2024-03-01,177.64229285714285,stop_loss,-0.028699615634088183,6,False
8,AAPL,pullback_ma50,2024-08-05,207.875,197.32136428571428,239.53590714285716,2024-09-03,221.5394,time_exit,0.06573373421527351,20,True
9,AAPL,pullback_ma50,2024-08-06,205.8486,195.04796785714285,238.25049642857144,2024-09-04,219.63,time_exit,0.06694920441528374,20,True
10,AAPL,pullback_ma50,2024-08-07,208.4214,197.66133214285713,240.70160357142856,2024-09-05,221.1515,time_exit,0.06107866082849456,20,True
11,AAPL,pullback_ma50,2024-08-08,211.8881,200.9497142857143,244.70325714285713,2024-09-06,219.6001,time_exit,0.03639656969881733,20,True
12,AAPL,pullback_ma50,2024-08-09,214.7986,203.86806785714285,247.5901964285714,2024-09-09,219.6896,time_exit,0.02277016703088397,20,True
13,AAPL,pullback_ma50,2024-08-12,216.3283,205.37222500000001,249.196525,2024-09-10,218.8941,time_exit,0.011860676573522744,20,True
14,AAPL,pullback_ma50,2024-09-05,221.1515,214.5903392857143,240.83498214285714,2024-09-16,214.5903392857143,stop_loss,-0.029668171883463157,7,False
15,AAPL,pullback_ma50,2024-09-06,219.6001,212.8116357142857,239.96549285714286,2024-10-04,225.5471,time_exit,0.027081044134315002,20,True
16,AAPL,pullback_ma50,2024-09-09,219.6896,212.72863571428573,240.57249285714286,2024-10-07,220.4653,time_exit,0.0035308908569180453,20,True
17,AAPL,pullback_ma50,2024-09-10,218.8941,211.6950535714286,240.4912392857143,2024-10-08,224.5228,time_exit,0.02571426091429596,20,True
18,AAPL,pullback_ma50,2024-09-11,221.43,213.9877392857143,243.75678214285716,2024-09-16,213.9877392857143,stop_loss,-0.033609992838755876,3,False
19,AAPL,pullback_ma50,2024-09-13,221.2709,214.16504642857143,242.58846071428576,2024-09-16,214.16504642857143,stop_loss,-0.03211381872369379,1,False
20,AAPL,pullback_ma50,2024-09-16,215.125,207.5947107142857,237.71586785714288,2024-10-14,230.0222,time_exit,0.06924904125508435,20,True
21,AAPL,pullback_ma50,2024-09-17,215.5924,208.22925357142856,237.68183928571432,2024-10-15,232.5582,time_exit,0.07869386861503469,20,True
22,AAPL,pullback_ma50,2024-09-18,219.4709,211.7930107142857,242.5045678571429,2024-10-16,230.4996,time_exit,0.050251308943463524,20,True
23,AAPL,pullback_ma50,2024-11-01,221.6786,215.29208214285714,240.83815357142856,2024-12-02,238.5289,time_exit,0.07601229888676664,20,True
24,AAPL,pullback_ma50,2024-11-04,220.7836,214.86720357142858,238.53278928571427,2024-12-02,238.53278928571427,take_profit,0.08039179216986336,19,True
25,AAPL,pullback_ma50,2024-11-05,222.2156,216.25118214285715,240.10885357142854,2024-12-02,240.10885357142854,take_profit,0.0805220406282392,18,True
26,AAPL,pullback_ma50,2024-11-06,221.4896,215.36183214285714,239.87290357142854,2024-12-02,239.87290357142854,take_profit,0.08299849551143046,17,True
27,AAPL,pullback_ma50,2024-11-07,226.2234,219.98066785714286,244.9515964285714,2024-12-06,241.7645,time_exit,0.06869802151324755,20,True
28,AAPL,pullback_ma50,2024-11-08,225.9548,219.78831071428573,244.45426785714284,2024-12-05,244.45426785714284,take_profit,0.08187242695062391,18,True
29,AAPL,pullback_ma50,2024-11-11,223.2369,216.98096785714284,242.0046964285714,2024-12-03,242.0046964285714,take_profit,0.08407121057751388,15,True
30,AAPL,pullback_ma50,2024-11-12,223.2369,217.51999285714285,240.3876214285714,2024-12-02,240.3876214285714,take_profit,0.07682744845754175,13,True
31,AAPL,pullback_ma50,2024-11-13,224.123,218.24752142857142,241.74943571428568,2024-12-03,241.74943571428568,take_profit,0.07864625992997465,13,True
32,AAPL,pullback_ma50,2024-11-14,227.2093,221.24561071428573,245.10036785714286,2024-12-09,245.10036785714286,take_profit,0.07874267407690994,16,True
33,AAPL,pullback_ma50,2024-11-15,224.0035,218.21757142857143,241.3612857142857,2024-12-03,241.3612857142857,take_profit,0.07748890403179276,11,True
34,AAPL,pullback_ma50,2024-11-18,227.0101,220.84680357142855,245.49998928571426,2024-12-09,245.49998928571426,take_profit,0.0814496327948151,14,True
35,AAPL,pullback_ma50,2025-01-07,241.1373,234.00412500000002,262.536825,2025-01-10,234.00412500000002,stop_loss,-0.02958138371790675,2,False
36,AAPL,pullback_ma50,2025-01-08,241.6251,234.53346428571427,262.90000714285713,2025-01-10,234.53346428571427,stop_loss,-0.029349747663987458,1,False
37,AAPL,pullback_ma50,2025-01-10,235.801,228.4859607142857,257.74611785714285,2025-01-16,228.4859607142857,stop_loss,-0.031022087632004425,4,False
38,AAPL,pullback_ma50,2025-01-13,233.3619,225.93624642857142,255.63886071428573,2025-01-21,225.93624642857142,stop_loss,-0.03182033387381822,5,False
39,AAPL,pullback_ma50,2025-01-14,232.2469,225.4278892857143,252.70393214285716,2025-01-21,225.4278892857143,stop_loss,-0.029361040833206897,4,False
40,AAPL,pullback_ma50,2025-01-15,236.8165,229.52327499999998,258.696175,2025-01-16,229.52327499999998,stop_loss,-0.03079694615873474,1,False
41,AAPL,pullback_ma50,2025-01-16,227.2491,219.32271428571428,251.02825714285714,2025-02-14,243.7841,time_exit,0.07276156429222391,20,True
42,AAPL,pullback_ma50,2025-01-17,228.9615,220.82110714285716,253.38267857142858,2025-01-21,220.82110714285716,stop_loss,-0.0355535444043773,1,False
43,AAPL,pullback_ma50,2025-01-21,221.654,213.09130357142857,247.34208928571428,2025-02-19,244.0532,time_exit,0.10105479711622634,20,True
44,AAPL,pullback_ma50,2025-01-22,222.8387,214.2093607142857,248.72671785714286,2025-02-20,245.01,time_exit,0.099494836399602,20,True
45,AAPL,pullback_ma50,2025-01-23,222.6695,213.945875,248.840375,2025-02-21,244.731,time_exit,0.09907733209981617,20,True
46,AAPL,pullback_ma50,2025-01-24,221.7934,213.42021785714286,246.91294642857144,2025-01-31,246.91294642857144,take_profit,0.11325651001594927,5,True
47,AAPL,pullback_ma50,2025-01-27,228.842,219.60453928571428,256.55438214285715,2025-02-25,246.216,time_exit,0.07592137806871113,20,True
48,AAPL,pullback_ma50,2025-01-28,237.2048,227.29231785714288,266.9422464285714,2025-02-03,227.29231785714288,stop_loss,-0.0417887080820335,4,False
49,AAPL,pullback_ma50,2025-02-03,227.0002,216.0311392857143,259.90738214285716,2025-03-04,235.1431,time_exit,0.03587177456231316,20,True
50,AAPL,pullback_ma50,2025-02-05,231.4404,220.41574285714287,264.5143714285714,2025-03-06,234.5451,time_exit,0.013414684730928439,20,True
51,AAPL,pullback_ma50,2025-03-06,234.5451,226.33205357142856,259.1842392857143,2025-03-10,226.33205357142856,stop_loss,-0.03501691755048997,2,False
52,AAPL,pullback_ma50,2025-03-07,238.2726,229.84534285714287,263.55437142857147,2025-03-10,229.84534285714287,stop_loss,-0.03536813356994106,1,False
53,AAPL,pullback_ma50,2025-03-10,226.7212,217.1461642857143,255.4463071428572,2025-03-12,217.1461642857143,stop_loss,-0.04223264394457038,2,False
54,ABBV,pullback_ma50,2024-04-03,166.7566,149.232775,219.328075,2024-05-01,153.5299,time_exit,-0.0793174003307815,20,False
55,ABBV,pullback_ma50,2024-04-04,157.8889,140.57517142857142,209.83008571428573,2024-05-02,152.666,time_exit,-0.03307958950882561,20,False
56,ABBV,pullback_ma50,2024-04-05,159.8636,142.23198928571426,212.75843214285715,2024-05-03,155.4951,time_exit,-0.027326420773709503,20,False
57,ABBV,pullback_ma50,2024-04-08,159.6756,142.09753928571428,212.40978214285715,2024-05-06,154.4888,time_exit,-0.032483360012425244,20,False
58,ABBV,pullback_ma50,2024-04-09,159.9953,142.54722499999997,212.33952499999998,2024-05-07,154.3179,time_exit,-0.03548479236577562,20,False
59,ABBV,pullback_ma50,2024-04-10,158.9515,141.53745357142859,211.1936392857143,2024-05-08,152.3242,time_exit,-0.04169385001085246,20,False
60,ABBV,pullback_ma50,2024-04-11,157.5315,140.28477857142855,209.27166428571428,2024-05-09,152.2767,time_exit,-0.03335713809619023,20,False
61,ABBV,pullback_ma50,2024-04-12,154.0615,137.3671,204.1447,2024-05-10,152.609,time_exit,-0.009428053082697452,20,False
62,ABBV,pullback_ma50,2024-04-15,153.4824,136.8685392857143,203.32398214285718,2024-05-13,153.1122,time_exit,-0.002412002939750857,20,False
63,ABBV,pullback_ma50,2024-04-16,154.3084,137.86890357142858,203.6268892857143,2024-05-14,153.4065,time_exit,-0.005844788747728646,20,False
64,ABBV,pullback_ma50,2024-04-17,155.9318,139.66830714285715,204.72227857142857,2024-05-15,155.4951,time_exit,-0.0028005833319438844,20,False
65,ABBV,pullback_ma50,2024-04-18,156.321,140.185575,204.727275,2024-05-16,156.0267,time_exit,-0.001882664517243282,20,False
66,ABBV,pullback_ma50,2024-04-19,157.9824,141.88756071428574,206.26691785714286,2024-05-17,157.9919,time_exit,6.013328066911683e-05,20,True
67,ABBV,pullback_ma50,2024-04-22,159.3874,143.2325928571429,207.85182142857144,2024-05-20,156.2261,time_exit,-0.01983406467512494,20,False
68,ABBV,pullback_ma50,2024-04-23,160.9539,144.87474642857143,209.1913607142857,2024-05-21,154.6786,time_exit,-0.038988182330468635,20,False
69,ABBV,pullback_ma50,2024-04-26,151.5363,136.34073214285715,197.12300357142857,2024-05-24,149.1059,time_exit,-0.01603840135993828,20,False
70,ABBV,pullback_ma50,2024-04-29,153.34,138.23611428571428,198.65165714285715,2024-05-28,147.473,time_exit,-0.03826137994000256,20,False
71,ABBV,pullback_ma50,2024-04-30,154.4033,139.32670357142857,199.63308928571428,2024-05-29,146.9509,time_exit,-0.04826580779037759,20,False
72,ABBV,pullback_ma50,2024-05-01,153.5299,138.57432142857144,198.3966357142857,2024-05-30,148.3939,time_exit,-0.033452767180855325,20,False
73,ABBV,pullback_ma50,2024-05-08,152.3242,137.58692499999998,196.536025,2024-06-06,160.033,time_exit,0.05060784826048659,20,True
74,ABBV,pullback_ma50,2024-05-09,152.2767,137.67691071428573,196.07606785714285,2024-06-07,160.8399,time_exit,0.05623447316628205,20,True
75,ABBV,pullback_ma50,2024-05-10,152.609,138.27111071428573,195.62266785714286,2024-06-10,161.8273,time_exit,0.060404694349612376,20,True
76,ABBV,pullback_ma50,2024-05-13,153.1122,138.88323214285714,195.7991035714286,2024-06-11,159.2071,time_exit,0.0398067560912847,20,True
77,ABBV,pullback_ma50,2024-05-14,153.4065,139.07235,196.40895,2024-06-12,157.6786,time_exit,0.02784823328868069,20,True
78,ABBV,pullback_ma50,2024-05-15,155.4951,141.051075,198.827175,2024-06-13,158.1248,time_exit,0.016911786930906336,20,True
79,ABBV,pullback_ma50,2024-05-23,150.2451,136.41575357142858,191.7331392857143,2024-06-24,163.9918,time_exit,0.09149516356939436,20,True
80,ABBV,pullback_ma50,2024-05-24,149.1059,135.34133214285714,190.39960357142854,2024-06-25,162.1026,time_exit,0.08716422354849818,20,True
81,ABBV,pullback_ma50,2024-09-24,185.4046,171.49405,227.13625,2024-10-22,182.3146,time_exit,-0.016666253156609745,20,False
82,ABBV,pullback_ma50,2024-10-17,182.1311,168.84397142857142,221.9924857142857,2024-11-14,168.84397142857142,stop_loss,-0.07295365026307199,20,False
83,ABBV,pullback_ma50,2024-10-18,182.4112,169.49158214285714,221.17005357142858,2024-11-14,169.49158214285714,stop_loss,-0.07082688923236546,19,False
84,ABBV,pullback_ma50,2024-10-21,180.1704,167.55002142857143,218.03153571428572,2024-11-15,167.55002142857143,stop_loss,-0.0700469032173352,19,False
85,ABBV,pullback_ma50,2024-10-22,182.3146,169.62568214285716,220.38135357142858,2024-11-14,169.62568214285716,stop_loss,-0.06959902200450674,17,False
86,ABBV,pullback_ma50,2024-10-23,181.4647,168.9385,219.0433,2024-11-14,168.9385,stop_loss,-0.06902830137211258,16,False
87,ABBV,pullback_ma50,2024-10-24,183.1742,170.58065000000002,220.95485,2024-11-13,170.58065000000002,stop_loss,-0.06875176744323164,14,False
88,ABBV,pullback_ma50,2024-10-25,181.4357,169.08151785714287,218.4982464285714,2024-11-14,169.08151785714287,stop_loss,-0.0680912419267935,14,False
89,ABBV,pullback_ma50,2024-10-29,182.9811,170.92670357142856,219.14428928571425,2024-11-13,170.92670357142856,stop_loss,-0.0658778225104748,11,False
90,ABBV,pullback_ma50,2024-11-22,170.9079,157.07439642857145,212.40841071428576,2024-12-23,172.2987,time_exit,0.008137716278767693,20,True
91,ABBV,pullback_ma50,2024-11-25,171.0141,157.12842857142857,212.67111428571434,2024-12-24,173.8537,time_exit,0.016604478811981016,20,True
92,ABBV,pullback_ma50,2024-11-26,174.9548,161.14633571428573,216.38019285714287,2024-12-26,173.0811,time_exit,-0.010709623285557246,20,False
93,ABBV,pullback_ma50,2024-11-27,176.8286,162.88084999999998,218.67185,2024-12-27,171.9317,time_exit,-0.027692918453236626,20,False
94,ABBV,pullback_ma50,2024-11-29,176.6837,162.8987107142857,218.03866785714285,2024-12-30,170.1835,time_exit,-0.036790037790695895,20,False
95,ABBV,pullback_ma50,2024-12-23,172.2987,161.10069642857144,205.89271071428573,2025-01-24,166.0592,time_exit,-0.03621327380879824,20,False
96,ABBV,pullback_ma50,2025-04-03,196.6188,185.0151107142857,231.42986785714288,2025-04-07,185.0151107142857,stop_loss,-0.05901617386391478,2,False
97,ABBV,pullback_ma50,2025-04-04,182.3044,170.183575,218.666875,2025-04-09,170.183575,stop_loss,-0.0664867386634661,3,False
