trade_id,asset,setup,entry_date,entry_price,stop_loss,take_profit,exit_date,exit_price,exit_reason,return_pct,holding_period,is_winner
1,AGENTFUN,standard_breakout,2025-03-27,2.2070833,2.071580865357143,2.478088169285714,2025-04-06,1.67686781,time_exit,-0.240233565266884,10,False
2,AGENTFUN,standard_breakout,2025-07-08,1.73956873,1.6798244189285714,1.8590573521428573,2025-07-18,2.0962646,time_exit,0.20504844899114727,10,True
3,AGENTFUN,standard_breakout,2025-07-11,1.90331353,1.8339155253571429,2.0421095392857143,2025-07-21,2.16424702,time_exit,0.13709432833170676,10,True
4,AGENTFUN,standard_breakout,2025-08-27,3.02461348,2.823913079285714,3.426014281428572,2025-09-06,2.8036311,time_exit,-0.07306136187689016,10,False
5,AGENTFUN,standard_breakout,2025-08-28,3.65921613,3.407741156785714,4.162166076428572,2025-09-07,2.72023848,time_exit,-0.25660622839460434,10,False
6,ALEO,standard_breakout,2024-11-30,1.63501814,1.5608772114285712,1.7832999971428571,2024-12-10,1.70547747,time_exit,0.043093913318906774,10,True
7,ALEO,standard_breakout,2024-12-01,1.78134616,1.6969931842857142,1.9500521114285714,2024-12-11,1.66407674,time_exit,-0.06583190995286392,10,False
8,ALEO,standard_breakout,2025-07-22,0.36674231,0.34670739821428576,0.4068121335714286,2025-08-01,0.26812248,time_exit,-0.26890769706936735,10,False
9,ALEO,standard_breakout,2025-10-05,0.27282333,0.2600534925,0.298363005,2025-10-15,0.23024603,time_exit,-0.15606180014003934,10,False
10,ALEO,standard_breakout,2025-10-06,0.36821651,0.34758229571428567,0.40948493857142865,2025-10-16,0.22191023,time_exit,-0.3973376424647552,10,False
11,ALEO,standard_breakout,2025-11-06,0.29786969,0.2768626185714286,0.33988383285714285,2025-11-16,0.19246173,time_exit,-0.3538727287089869,10,False
12,ARKM,standard_breakout,2023-08-30,0.44410337,0.419344625,0.49362086,2023-09-09,0.37726366,time_exit,-0.15050484755384763,10,False
13,ARKM,standard_breakout,2023-09-01,0.50187321,0.4678539085714285,0.5699118128571429,2023-09-11,0.33270311,time_exit,-0.3370773666121767,10,False
14,ARKM,standard_breakout,2023-10-25,0.38692436,0.3687172260714286,0.4233386278571429,2023-11-04,0.36701878,time_exit,-0.0514456624028532,10,False
15,ARKM,standard_breakout,2023-11-11,0.42813825,0.4099114425,0.46459186500000005,2023-11-21,0.3794948,time_exit,-0.11361622092863688,10,False
